19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.538,0.693,0.678,0.726,0.699,0.714,0.704,0.696,0.745,0.662,0.694,0.708,0.711,0.76,0.741,0.708,0.729,0.725,0.658,0.682,0.736,0.744,0.739,0.561,0.735,0.73,0.678,0.717,0.729,0.707,0.687,0.754,0.684,0.679,0.717,0.721,0.736,0.624,0.75,0.557
0.538,0.718,0.719,0.724,0.675,0.684,0.712,0.724,0.722,0.69,0.686,0.741,0.62,0.624,0.691,0.747,0.647,0.74,0.538,0.619,0.705,0.642,0.76,0.538,0.655,0.666,0.67,0.734,0.721,0.689,0.735,0.704,0.739,0.71,0.712,0.735,0.734,0.538,0.675,0.75
0.538,0.752,0.69,0.697,0.722,0.742,0.623,0.664,0.724,0.627,0.72,0.746,0.692,0.73,0.749,0.659,0.538,0.746,0.706,0.631,0.725,0.655,0.742,0.735,0.706,0.703,0.618,0.658,0.62,0.696,0.699,0.782,0.735,0.724,0.705,0.743,0.742,0.695,0.727,0.745
0.538,0.694,0.71,0.64,0.741,0.675,0.674,0.71,0.702,0.642,0.538,0.681,0.629,0.744,0.738,0.753,0.709,0.735,0.716,0.743,0.742,0.768,0.683,0.68,0.759,0.682,0.706,0.674,0.761,0.681,0.687,0.538,0.7,0.657,0.697,0.668,0.731,0.7,0.674,0.538
0.538,0.725,0.705,0.723,0.712,0.683,0.736,0.702,0.702,0.713,0.699,0.736,0.695,0.735,0.73,0.724,0.729,0.73,0.686,0.733,0.538,0.725,0.759,0.698,0.683,0.538,0.766,0.729,0.538,0.731,0.768,0.538,0.538,0.628,0.683,0.714,0.538,0.57,0.702,0.679
0.538,0.767,0.709,0.743,0.7,0.712,0.652,0.727,0.703,0.694,0.702,0.729,0.724,0.66,0.703,0.726,0.736,0.749,0.734,0.648,0.69,0.739,0.648,0.713,0.752,0.611,0.665,0.538,0.628,0.698,0.624,0.749,0.719,0.716,0.707,0.734,0.679,0.638,0.732,0.713
0.557,0.726,0.713,0.699,0.697,0.59,0.716,0.703,0.744,0.677,0.658,0.606,0.737,0.685,0.716,0.662,0.723,0.715,0.538,0.709,0.72,0.61,0.62,0.709,0.681,0.7,0.735,0.696,0.733,0.685,0.609,0.765,0.538,0.661,0.663,0.731,0.538,0.742,0.681,0.732
0.543,0.73,0.75,0.603,0.708,0.648,0.752,0.737,0.674,0.703,0.704,0.726,0.714,0.726,0.706,0.694,0.735,0.732,0.72,0.735,0.738,0.706,0.772,0.721,0.695,0.709,0.538,0.733,0.716,0.716,0.723,0.739,0.673,0.704,0.741,0.751,0.731,0.724,0.734,0.538
0.545,0.764,0.732,0.697,0.71,0.738,0.729,0.707,0.686,0.552,0.619,0.744,0.662,0.675,0.637,0.652,0.695,0.744,0.751,0.7,0.72,0.727,0.723,0.688,0.68,0.737,0.601,0.72,0.672,0.705,0.538,0.723,0.703,0.695,0.726,0.713,0.718,0.713,0.728,0.737
0.538,0.669,0.716,0.716,0.74,0.732,0.709,0.715,0.697,0.602,0.606,0.704,0.704,0.658,0.741,0.751,0.71,0.747,0.696,0.722,0.736,0.709,0.712,0.73,0.576,0.688,0.745,0.714,0.723,0.745,0.722,0.75,0.626,0.676,0.675,0.716,0.639,0.739,0.708,0.685
