29,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39
0.937,0.937,0.937,0.934,0.937,0.937,0.906,0.929,0.9,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.938,0.936,0.932,0.935,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.938,0.937,0.937,0.937,0.937,0.935,0.937,0.931,0.937
0.937,0.935,0.938,0.922,0.937,0.937,0.937,0.937,0.937,0.937,0.932,0.933,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.938,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.935,0.937,0.937,0.935,0.935
0.937,0.938,0.937,0.937,0.936,0.937,0.937,0.937,0.934,0.937,0.937,0.937,0.936,0.936,0.937,0.937,0.937,0.939,0.937,0.937,0.937,0.938,0.937,0.937,0.937,0.937,0.937,0.935,0.937,0.937,0.937,0.937,0.937,0.936,0.939,0.937,0.928,0.937,0.938,0.938
0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.936,0.938,0.937,0.937,0.937,0.93,0.937,0.937,0.937,0.928,0.936,0.932,0.938,0.937,0.936,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.932,0.937,0.929,0.936
0.937,0.937,0.937,0.928,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.935,0.926,0.938,0.936,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.935,0.937,0.937,0.937,0.937,0.925,0.937,0.937,0.936
0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.93,0.937,0.937,0.938,0.937,0.937,0.937,0.937,0.937,0.936,0.937,0.936,0.937,0.937,0.937,0.941,0.937,0.937,0.93,0.937,0.937,0.937,0.936,0.937
0.937,0.935,0.937,0.911,0.925,0.937,0.937,0.937,0.937,0.935,0.937,0.937,0.937,0.936,0.937,0.937,0.937,0.937,0.937,0.938,0.937,0.931,0.937,0.937,0.937,0.938,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.924,0.937
0.937,0.937,0.937,0.937,0.936,0.937,0.937,0.937,0.932,0.937,0.912,0.921,0.937,0.937,0.935,0.937,0.937,0.937,0.936,0.937,0.934,0.937,0.937,0.937,0.937,0.937,0.937,0.938,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.936,0.937,0.936,0.937
0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.935,0.937,0.937,0.929,0.937,0.937,0.937,0.931,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.936,0.937,0.92,0.937,0.937,0.937,0.928,0.933,0.935,0.929,0.936
0.937,0.937,0.937,0.937,0.937,0.937,0.933,0.937,0.937,0.935,0.935,0.937,0.937,0.937,0.937,0.935,0.934,0.936,0.926,0.937,0.937,0.935,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.886,0.937,0.937,0.938,0.937
