12,0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.849,0.85,0.849,0.849,0.849,0.849,0.846,0.849,0.849,0.84,0.843,0.849,0.849,0.849,0.849,0.849,0.848,0.85,0.849,0.849,0.835,0.851,0.849,0.849,0.831,0.853,0.846,0.85,0.849,0.849,0.849,0.855,0.851,0.849,0.849,0.805,0.84,0.849,0.849,0.848
0.849,0.849,0.854,0.849,0.852,0.852,0.849,0.852,0.844,0.849,0.827,0.847,0.849,0.849,0.849,0.854,0.852,0.849,0.849,0.851,0.84,0.834,0.828,0.849,0.852,0.849,0.849,0.851,0.849,0.848,0.844,0.84,0.849,0.849,0.848,0.854,0.842,0.848,0.849,0.851
0.849,0.849,0.849,0.849,0.853,0.847,0.831,0.849,0.849,0.849,0.848,0.846,0.849,0.856,0.829,0.85,0.845,0.849,0.849,0.827,0.852,0.847,0.849,0.849,0.83,0.849,0.849,0.847,0.849,0.849,0.849,0.849,0.849,0.844,0.849,0.849,0.849,0.856,0.847,0.851
0.849,0.852,0.849,0.849,0.829,0.857,0.851,0.849,0.855,0.849,0.851,0.848,0.849,0.854,0.848,0.846,0.849,0.849,0.814,0.849,0.85,0.849,0.849,0.85,0.847,0.849,0.849,0.849,0.849,0.849,0.849,0.856,0.849,0.85,0.849,0.852,0.848,0.849,0.838,0.862
0.849,0.85,0.849,0.848,0.849,0.849,0.843,0.856,0.849,0.849,0.832,0.841,0.849,0.851,0.849,0.849,0.849,0.849,0.847,0.848,0.844,0.849,0.813,0.851,0.849,0.849,0.849,0.849,0.849,0.848,0.849,0.848,0.849,0.849,0.849,0.852,0.828,0.849,0.849,0.849
0.849,0.849,0.849,0.814,0.852,0.85,0.858,0.85,0.849,0.848,0.846,0.849,0.849,0.833,0.849,0.851,0.849,0.849,0.849,0.849,0.857,0.837,0.85,0.849,0.849,0.826,0.849,0.853,0.853,0.854,0.86,0.853,0.842,0.849,0.849,0.849,0.847,0.849,0.849,0.85
0.849,0.849,0.849,0.85,0.849,0.849,0.848,0.849,0.863,0.849,0.848,0.849,0.849,0.848,0.849,0.851,0.862,0.848,0.849,0.849,0.849,0.848,0.85,0.849,0.849,0.814,0.849,0.849,0.849,0.849,0.851,0.846,0.849,0.849,0.849,0.83,0.843,0.852,0.849,0.849
0.849,0.856,0.851,0.846,0.849,0.849,0.849,0.849,0.855,0.849,0.824,0.852,0.845,0.849,0.849,0.849,0.849,0.828,0.851,0.861,0.849,0.849,0.849,0.851,0.849,0.849,0.849,0.849,0.841,0.848,0.847,0.844,0.848,0.849,0.85,0.849,0.851,0.848,0.852,0.856
0.849,0.849,0.85,0.839,0.849,0.849,0.849,0.85,0.838,0.849,0.846,0.849,0.849,0.859,0.849,0.849,0.849,0.849,0.825,0.842,0.843,0.849,0.849,0.849,0.855,0.849,0.848,0.849,0.849,0.847,0.849,0.855,0.849,0.848,0.848,0.849,0.84,0.849,0.849,0.861
0.849,0.851,0.85,0.849,0.848,0.848,0.849,0.849,0.849,0.85,0.827,0.849,0.849,0.815,0.849,0.856,0.851,0.849,0.837,0.849,0.858,0.843,0.849,0.849,0.839,0.852,0.849,0.849,0.847,0.849,0.849,0.849,0.849,0.848,0.849,0.849,0.83,0.849,0.848,0.849
