39,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.752,0.707,0.702,0.723,0.677,0.618,0.716,0.555,0.728,0.723,0.64,0.765,0.645,0.602,0.687,0.755,0.697,0.711,0.747,0.674,0.757,0.727,0.646,0.721,0.664,0.74,0.68,0.76,0.711,0.709,0.75,0.77,0.675,0.673,0.72,0.673,0.701,0.749,0.707,0.728
0.669,0.695,0.669,0.676,0.735,0.768,0.707,0.722,0.755,0.688,0.728,0.718,0.686,0.561,0.668,0.679,0.578,0.656,0.759,0.56,0.716,0.69,0.657,0.72,0.768,0.751,0.743,0.51,0.684,0.721,0.724,0.749,0.722,0.774,0.747,0.703,0.702,0.691,0.557,0.719
0.765,0.73,0.724,0.645,0.708,0.692,0.78,0.504,0.691,0.577,0.728,0.744,0.757,0.494,0.721,0.765,0.689,0.66,0.663,0.763,0.706,0.732,0.745,0.712,0.75,0.766,0.726,0.639,0.69,0.714,0.747,0.641,0.694,0.713,0.717,0.717,0.627,0.704,0.767,0.719
0.638,0.706,0.641,0.688,0.703,0.771,0.727,0.648,0.678,0.595,0.589,0.737,0.619,0.712,0.722,0.751,0.635,0.71,0.623,0.755,0.683,0.697,0.723,0.76,0.698,0.662,0.69,0.661,0.721,0.684,0.568,0.588,0.727,0.748,0.766,0.74,0.736,0.713,0.594,0.576
0.765,0.675,0.732,0.75,0.655,0.676,0.672,0.691,0.73,0.693,0.747,0.729,0.722,0.685,0.758,0.734,0.756,0.748,0.761,0.672,0.745,0.757,0.694,0.666,0.717,0.626,0.741,0.739,0.727,0.753,0.591,0.745,0.737,0.685,0.751,0.669,0.716,0.748,0.753,0.747
0.758,0.667,0.694,0.748,0.655,0.723,0.741,0.679,0.757,0.765,0.734,0.724,0.657,0.76,0.779,0.62,0.614,0.75,0.75,0.773,0.686,0.601,0.732,0.736,0.658,0.742,0.756,0.717,0.703,0.619,0.714,0.756,0.676,0.75,0.634,0.73,0.731,0.75,0.749,0.721
0.753,0.693,0.712,0.717,0.765,0.702,0.648,0.623,0.717,0.552,0.691,0.758,0.687,0.775,0.775,0.758,0.676,0.618,0.773,0.697,0.709,0.72,0.705,0.677,0.686,0.719,0.722,0.726,0.699,0.742,0.766,0.744,0.765,0.723,0.707,0.682,0.74,0.743,0.717,0.763
0.515,0.692,0.766,0.767,0.722,0.77,0.701,0.773,0.725,0.657,0.74,0.777,0.62,0.717,0.695,0.741,0.559,0.714,0.772,0.74,0.747,0.65,0.679,0.646,0.694,0.73,0.728,0.749,0.753,0.752,0.747,0.772,0.703,0.704,0.693,0.727,0.756,0.664,0.707,0.602
0.746,0.688,0.684,0.73,0.751,0.755,0.708,0.688,0.723,0.721,0.701,0.672,0.661,0.702,0.758,0.73,0.733,0.776,0.575,0.671,0.669,0.662,0.713,0.752,0.712,0.648,0.644,0.703,0.771,0.745,0.603,0.6,0.713,0.715,0.649,0.75,0.768,0.671,0.606,0.755
0.765,0.462,0.692,0.754,0.769,0.527,0.759,0.725,0.764,0.703,0.745,0.722,0.687,0.687,0.758,0.687,0.736,0.757,0.732,0.624,0.722,0.765,0.704,0.737,0.613,0.734,0.671,0.765,0.61,0.751,0.733,0.756,0.478,0.608,0.703,0.69,0.659,0.75,0.741,0.727
