16,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.923,0.918,0.917,0.924,0.923,0.922,0.918,0.923,0.923,0.923,0.912,0.923,0.912,0.923,0.923,0.923,0.923,0.921,0.913,0.919,0.922,0.923,0.923,0.923,0.921,0.923,0.923,0.923,0.923,0.92,0.923,0.923,0.923,0.915,0.923,0.923,0.92,0.923,0.908,0.921
0.923,0.923,0.923,0.923,0.921,0.923,0.918,0.923,0.916,0.922,0.921,0.923,0.923,0.923,0.923,0.923,0.923,0.921,0.922,0.923,0.921,0.923,0.923,0.923,0.924,0.918,0.923,0.923,0.923,0.923,0.923,0.922,0.923,0.923,0.923,0.923,0.924,0.923,0.923,0.925
0.923,0.923,0.922,0.923,0.922,0.923,0.92,0.923,0.922,0.913,0.922,0.922,0.923,0.923,0.92,0.919,0.922,0.923,0.92,0.921,0.924,0.922,0.923,0.923,0.92,0.92,0.923,0.923,0.923,0.923,0.923,0.918,0.923,0.923,0.915,0.923,0.916,0.921,0.891,0.923
0.923,0.923,0.923,0.923,0.922,0.923,0.923,0.923,0.923,0.923,0.923,0.92,0.923,0.923,0.923,0.923,0.922,0.915,0.923,0.919,0.923,0.922,0.923,0.923,0.923,0.923,0.922,0.923,0.918,0.923,0.923,0.923,0.923,0.924,0.923,0.923,0.921,0.921,0.92,0.922
0.923,0.923,0.919,0.92,0.923,0.923,0.921,0.923,0.915,0.923,0.923,0.923,0.923,0.923,0.921,0.922,0.923,0.921,0.923,0.921,0.923,0.923,0.92,0.923,0.923,0.923,0.923,0.923,0.923,0.922,0.923,0.923,0.923,0.923,0.92,0.922,0.922,0.923,0.923,0.922
0.923,0.916,0.923,0.919,0.921,0.923,0.923,0.923,0.923,0.921,0.923,0.918,0.923,0.921,0.918,0.923,0.923,0.91,0.923,0.922,0.922,0.923,0.92,0.923,0.919,0.923,0.923,0.922,0.919,0.923,0.917,0.922,0.922,0.922,0.923,0.923,0.923,0.923,0.921,0.922
0.923,0.915,0.923,0.917,0.924,0.923,0.923,0.917,0.923,0.923,0.923,0.885,0.923,0.923,0.923,0.923,0.922,0.92,0.92,0.924,0.923,0.922,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.907,0.923,0.923,0.923,0.923,0.913,0.911
0.923,0.918,0.923,0.918,0.922,0.923,0.92,0.923,0.923,0.921,0.923,0.923,0.923,0.923,0.923,0.921,0.923,0.923,0.923,0.921,0.924,0.919,0.923,0.922,0.918,0.922,0.921,0.923,0.922,0.923,0.923,0.921,0.923,0.919,0.923,0.923,0.923,0.923,0.918,0.923
0.923,0.921,0.923,0.917,0.923,0.922,0.922,0.923,0.923,0.917,0.923,0.923,0.922,0.923,0.923,0.922,0.86,0.923,0.921,0.923,0.923,0.922,0.923,0.92,0.923,0.922,0.923,0.923,0.923,0.923,0.923,0.922,0.918,0.918,0.923,0.923,0.901,0.914,0.923,0.919
0.923,0.923,0.923,0.923,0.923,0.923,0.92,0.923,0.923,0.921,0.919,0.923,0.923,0.923,0.923,0.921,0.923,0.911,0.924,0.919,0.922,0.916,0.921,0.921,0.917,0.923,0.923,0.917,0.921,0.923,0.922,0.922,0.923,0.919,0.923,0.922,0.923,0.923,0.923,0.923
