20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.58,0.869,0.869,0.872,0.881,0.866,0.83,0.804,0.823,0.792,0.803,0.886,0.855,0.837,0.847,0.823,0.871,0.802,0.82,0.854,0.783,0.85,0.833,0.832,0.856,0.801,0.737,0.859,0.803,0.721,0.691,0.845,0.869,0.813,0.826,0.755,0.804,0.81,0.855,0.841
0.575,0.864,0.897,0.807,0.851,0.854,0.864,0.878,0.862,0.814,0.864,0.856,0.764,0.831,0.854,0.84,0.815,0.848,0.879,0.833,0.871,0.562,0.872,0.847,0.889,0.808,0.769,0.829,0.856,0.764,0.872,0.801,0.813,0.865,0.798,0.844,0.785,0.692,0.818,0.859
0.585,0.877,0.866,0.813,0.846,0.827,0.562,0.893,0.847,0.838,0.787,0.833,0.815,0.708,0.746,0.863,0.867,0.831,0.863,0.826,0.562,0.843,0.779,0.84,0.859,0.837,0.822,0.832,0.884,0.859,0.839,0.562,0.865,0.856,0.884,0.832,0.844,0.833,0.87,0.852
0.603,0.821,0.666,0.838,0.797,0.829,0.793,0.84,0.755,0.84,0.881,0.847,0.828,0.849,0.826,0.791,0.86,0.797,0.865,0.883,0.859,0.842,0.827,0.851,0.889,0.751,0.831,0.799,0.807,0.838,0.667,0.562,0.803,0.839,0.839,0.811,0.887,0.775,0.823,0.855
0.591,0.873,0.823,0.853,0.833,0.825,0.733,0.798,0.845,0.813,0.806,0.832,0.841,0.825,0.809,0.822,0.794,0.867,0.839,0.741,0.766,0.868,0.882,0.848,0.819,0.854,0.866,0.815,0.8,0.791,0.845,0.809,0.849,0.857,0.866,0.83,0.884,0.879,0.778,0.859
0.562,0.921,0.804,0.815,0.813,0.723,0.803,0.837,0.854,0.811,0.871,0.792,0.778,0.844,0.782,0.793,0.862,0.876,0.613,0.855,0.834,0.858,0.846,0.839,0.869,0.837,0.842,0.843,0.825,0.562,0.875,0.835,0.851,0.799,0.82,0.839,0.849,0.855,0.822,0.839
0.626,0.858,0.843,0.754,0.85,0.816,0.861,0.823,0.874,0.857,0.852,0.829,0.744,0.859,0.839,0.758,0.861,0.835,0.841,0.836,0.828,0.852,0.858,0.835,0.882,0.844,0.836,0.863,0.872,0.882,0.855,0.853,0.865,0.869,0.847,0.836,0.881,0.81,0.801,0.803
0.581,0.839,0.829,0.815,0.82,0.878,0.88,0.837,0.822,0.812,0.781,0.818,0.751,0.818,0.804,0.772,0.857,0.886,0.826,0.866,0.854,0.848,0.877,0.805,0.814,0.84,0.784,0.863,0.826,0.842,0.751,0.824,0.835,0.849,0.862,0.815,0.899,0.562,0.838,0.837
0.562,0.839,0.876,0.892,0.821,0.814,0.841,0.773,0.867,0.782,0.836,0.766,0.787,0.862,0.869,0.839,0.854,0.841,0.829,0.838,0.78,0.796,0.87,0.841,0.877,0.825,0.826,0.799,0.825,0.772,0.875,0.871,0.805,0.876,0.72,0.846,0.776,0.86,0.815,0.848
0.709,0.839,0.786,0.774,0.847,0.84,0.696,0.845,0.84,0.836,0.851,0.799,0.767,0.818,0.75,0.84,0.842,0.845,0.863,0.847,0.877,0.844,0.806,0.837,0.85,0.833,0.635,0.741,0.806,0.725,0.81,0.868,0.857,0.77,0.695,0.806,0.838,0.812,0.807,0.867
