26,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39
0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.956,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.958,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957
0.957,0.943,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957
0.957,0.957,0.956,0.957,0.957,0.957,0.957,0.957,0.957,0.96,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.958,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.952,0.96,0.957,0.957,0.956,0.957,0.957,0.957
0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.958,0.957,0.957,0.957,0.957,0.957,0.956,0.957,0.957,0.944,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.958,0.957,0.957,0.958,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.958,0.957
0.957,0.958,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.958,0.957,0.958,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.958,0.957
0.957,0.957,0.957,0.955,0.957,0.957,0.957,0.957,0.958,0.957,0.947,0.959,0.957,0.957,0.957,0.957,0.957,0.951,0.958,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.955,0.957,0.957,0.957,0.957,0.957,0.959,0.957
0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.956,0.957,0.963,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.959,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957
0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.956,0.957,0.957,0.957,0.957,0.957,0.956,0.957,0.956,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.956,0.957,0.956,0.957,0.957,0.957,0.957,0.957,0.957
0.957,0.957,0.956,0.957,0.957,0.957,0.957,0.957,0.957,0.955,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.956,0.958,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.956,0.957,0.957,0.957
0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.958,0.957,0.957,0.957,0.957,0.955,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957
