6,0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.856,0.856,0.846,0.833,0.858,0.856,0.855,0.84,0.84,0.842,0.856,0.856,0.856,0.852,0.856,0.724,0.817,0.856,0.764,0.793,0.637,0.849,0.856,0.856,0.855,0.835,0.855,0.845,0.851,0.853,0.856,0.851,0.856,0.857,0.849,0.852,0.854,0.856,0.819,0.856
0.856,0.789,0.842,0.834,0.851,0.837,0.856,0.808,0.856,0.815,0.853,0.838,0.856,0.856,0.856,0.854,0.857,0.856,0.853,0.854,0.841,0.856,0.848,0.856,0.844,0.856,0.851,0.844,0.833,0.791,0.856,0.84,0.856,0.84,0.851,0.856,0.856,0.856,0.852,0.845
0.856,0.856,0.851,0.856,0.855,0.847,0.856,0.835,0.856,0.854,0.848,0.856,0.854,0.856,0.856,0.856,0.856,0.844,0.855,0.857,0.856,0.856,0.856,0.836,0.843,0.856,0.851,0.856,0.856,0.856,0.856,0.716,0.856,0.766,0.822,0.856,0.823,0.835,0.856,0.836
0.856,0.856,0.856,0.849,0.854,0.856,0.856,0.845,0.856,0.838,0.852,0.846,0.856,0.856,0.856,0.856,0.856,0.856,0.781,0.838,0.83,0.856,0.857,0.78,0.81,0.856,0.857,0.855,0.856,0.856,0.856,0.851,0.853,0.85,0.856,0.847,0.817,0.857,0.835,0.805
0.856,0.856,0.85,0.688,0.856,0.856,0.855,0.856,0.856,0.801,0.834,0.856,0.856,0.857,0.856,0.856,0.841,0.839,0.853,0.699,0.771,0.852,0.856,0.856,0.856,0.842,0.856,0.85,0.856,0.856,0.856,0.856,0.856,0.855,0.845,0.713,0.849,0.848,0.842,0.848
0.856,0.856,0.856,0.813,0.856,0.856,0.856,0.841,0.854,0.72,0.856,0.854,0.856,0.856,0.856,0.856,0.856,0.835,0.833,0.856,0.8,0.856,0.856,0.855,0.856,0.857,0.856,0.856,0.856,0.855,0.853,0.856,0.855,0.855,0.856,0.842,0.85,0.855,0.854,0.851
0.856,0.853,0.854,0.852,0.732,0.856,0.856,0.856,0.856,0.849,0.845,0.824,0.855,0.855,0.856,0.858,0.856,0.855,0.821,0.856,0.857,0.828,0.856,0.856,0.856,0.856,0.855,0.827,0.856,0.85,0.856,0.856,0.856,0.856,0.79,0.85,0.825,0.856,0.856,0.856
0.856,0.836,0.856,0.856,0.856,0.856,0.845,0.856,0.855,0.846,0.856,0.856,0.809,0.854,0.853,0.856,0.856,0.83,0.856,0.811,0.855,0.856,0.856,0.856,0.809,0.856,0.856,0.856,0.813,0.829,0.852,0.823,0.856,0.856,0.856,0.848,0.853,0.851,0.856,0.85
0.856,0.837,0.815,0.856,0.856,0.856,0.856,0.857,0.854,0.856,0.856,0.856,0.836,0.843,0.856,0.855,0.845,0.856,0.856,0.816,0.748,0.858,0.856,0.856,0.799,0.856,0.847,0.856,0.856,0.765,0.822,0.827,0.856,0.841,0.856,0.856,0.777,0.856,0.845,0.836
0.856,0.856,0.849,0.854,0.856,0.856,0.768,0.827,0.859,0.848,0.856,0.856,0.854,0.857,0.856,0.856,0.856,0.855,0.857,0.851,0.841,0.762,0.854,0.846,0.856,0.856,0.856,0.856,0.856,0.856,0.854,0.792,0.856,0.856,0.856,0.852,0.855,0.854,0.779,0.856
